sex,sum_s_p2p_cnt_7d,sum_s_p2p_cnt_30d,sum_s_p2p_cnt_90d,sum_s_p2p_cnt_180d,sum_s_p2p_cnt_360d,sum_vs_p2p_cnt_7d,sum_vs_p2p_cnt_30d,sum_vs_p2p_cnt_90d,sum_vs_p2p_cnt_180d,sum_vs_p2p_cnt_360d,sum_s_p2p_trd_cnt_7d,sum_s_p2p_trd_cnt_30d,sum_s_p2p_trd_cnt_90d,sum_s_p2p_trd_cnt_180d,sum_s_p2p_trd_cnt_360d,sum_vs_p2p_trd_cnt_7d,sum_vs_p2p_trd_cnt_30d,sum_vs_p2p_trd_cnt_90d,sum_vs_p2p_trd_cnt_180d,sum_vs_p2p_trd_cnt_360d,sum_p_p2p_cnt_7d,sum_p_p2p_cnt_30d,sum_p_p2p_cnt_90d,sum_p_p2p_cnt_180d,sum_p_p2p_cnt_360d,sum_vp_im_cnt_7d,sum_vp_im_cnt_30d,sum_vp_im_cnt_90d,sum_vp_im_cnt_180d,sum_vp_im_cnt_360d,SUM_S_SL_CNT_7D,SUM_S_SL_CNT_30D,SUM_S_SL_CNT_90D,SUM_S_SL_CNT_180D,SUM_S_SL_CNT_360D,RATIO_S_SL_30D180D,SUM_VS_SL_CNT_7D,SUM_VS_SL_CNT_30D,SUM_VS_SL_CNT_90D,SUM_VS_SL_CNT_180D,SUM_VS_SL_CNT_360D,RATIO_VS_SL_30D180D,RATIO_VS_S_SL_7D,RATIO_VS_S_SL_30D,RATIO_VS_S_SL_90D,RATIO_VS_S_SL_180D,RATIO_VS_S_SL_360D,SUM_S_SL_TRD_CNT_7D,SUM_S_SL_TRD_CNT_30D,SUM_S_SL_TRD_CNT_90D,SUM_S_SL_TRD_CNT_180D,SUM_S_SL_TRD_CNT_360D,SUM_VS_SL_TRD_CNT_7D,SUM_VS_SL_TRD_CNT_30D,SUM_VS_SL_TRD_CNT_90D,SUM_VS_SL_TRD_CNT_180D,SUM_VS_SL_TRD_CNT_360D,RATIO_VS_S_SL_TRD_7D,RATIO_VS_S_SL_TRD_30D,RATIO_VS_S_SL_TRD_90D,RATIO_VS_S_SL_TRD_180D,RATIO_VS_S_SL_TRD_360D,SUM_P_SL_CNT_7D,SUM_P_SL_CNT_30D,SUM_P_SL_CNT_90D,SUM_P_SL_CNT_180D,SUM_P_SL_CNT_360D,RATIO_P_SL_30D180D,SUM_VP_SL_CNT_7D,SUM_VP_SL_CNT_30D,SUM_VP_SL_CNT_90D,SUM_VP_SL_CNT_180D,SUM_VP_SL_CNT_360D,RATIO_VP_SL_30D180D,RATIO_VP_P_SL_CNT_7D,RATIO_VP_P_SL_CNT_30D,RATIO_VP_P_SL_CNT_90D,RATIO_VP_P_SL_CNT_180D,RATIO_VP_P_SL_CNT_360D,SUM_P_SL_TRD_CNT_7D,SUM_P_SL_TRD_CNT_30D,SUM_P_SL_TRD_CNT_90D,SUM_P_SL_TRD_CNT_180D,SUM_P_SL_TRD_CNT_360D,SUM_VP_SL_TRD_CNT_7D,SUM_VP_SL_TRD_CNT_30D,SUM_VP_SL_TRD_CNT_90D,SUM_VP_SL_TRD_CNT_180D,SUM_VP_SL_TRD_CNT_360D,RATIO_VP_P_TRD_7D,RATIO_VP_P_TRD_30D,RATIO_VP_P_TRD_90D,RATIO_VP_P_TRD_180D,RATIO_VP_P_TRD_360D,SUM_VP_SL_AMT_7D,SUM_VP_SL_AMT_30D,SUM_VP_SL_AMT_90D,SUM_VP_SL_AMT_180D,SUM_VP_SL_AMT_360D,MAX_VP_SL_AMT_7D,MAX_VP_SL_AMT_30D,MAX_VP_SL_AMT_90D,MAX_VP_SL_AMT_180D,MAX_VP_SL_AMT_360D,MIN_VP_SL_AMT_7D,MIN_VP_SL_AMT_30D,MIN_VP_SL_AMT_90D,MIN_VP_SL_AMT_180D,MIN_VP_SL_AMT_360D,SUM_VP_SL_ND1_CNT,SUM_VP_SL_ND10_CNT,SUM_VP_SL_ND100_CNT,SUM_SL_PERTRD_O2_O500,MAX_CNT_SL_PERTRD_180D,SUM_VC_SL_CNT_7D,SUM_VC_SL_CNT_30D,SUM_VC_SL_CNT_90D,SUM_VC_SL_CNT_180D,SUM_VC_SL_CNT_360D,MIN_VC_SL_AMT_7D,MIN_VC_SL_AMT_30D,MIN_VC_SL_AMT_90D,MIN_VC_SL_AMT_180D,MIN_VC_SL_AMT_360D,RATIO_VA_SL_TRD_30D,RATIO_VA_SL_TRD_90D,RATIO_VA_SL_TRD_180D,RATIO_VA_SL_TRD_360D,RATIO_VS_SL_TRD_30D360D,RATIO_VP_SL_TRD_30D360D,RATIO_VC_SL_TRD_30D360D,RATIO_VS_SL_cnt_30D360D,RATIO_VP_SL_cnt_30D360D,RATIO_VC_SL_cnt_30D360D,RATIO_VS_SL_TRD_7D360D,RATIO_VP_SL_TRD_7D360D,RATIO_VC_SL_TRD_7D360D,RATIO_VS_SL_cnt_7D360D,RATIO_VP_SL_cnt_7D360D,RATIO_VC_SL_cnt_7D360D,RATIO_VS_SL_TRD_90D360D,RATIO_VP_SL_TRD_90D360D,RATIO_VC_SL_TRD_90D360D,MAX_VC_SL_DATE_DAYS,MAX_VS_SL_DATE_DAYS,MAX_VP_SL_DATE_DAYS,MIN_VC_SL_DATE_DAYS,MIN_VS_SL_DATE_DAYS,MIN_VP_SL_DATE_DAYS,MAX_VS_SL_90D_DAYS,MIN_VS_SL_90D_DAYS,AVG_VP_SL_90D_DAYS,MAX_VP_SL_90D_DAYS,MIN_VP_SL_90D_DAYS,MAX_VC_SL_90D_DAYS,MIN_VC_SL_90D_DAYS,AVG_VC_SL_90D_DAYS,SUM_S_IM_CNT_7D,SUM_S_IM_CNT_30D,SUM_S_IM_CNT_90D,SUM_S_IM_CNT_180D,SUM_S_IM_CNT_360D,SUM_VS_IM_CNT_7D,SUM_VS_IM_CNT_30D,SUM_VS_IM_CNT_90D,SUM_VS_IM_CNT_180D,SUM_VS_IM_CNT_360D,RATIO_VS_S_IM_CNT_7D,RATIO_VS_S_IM_CNT_30D,RATIO_VS_S_IM_CNT_90D,RATIO_VS_S_IM_CNT_180D,RATIO_VS_S_IM_CNT_360D,SUM_S_IM_TRD_CNT_7D,SUM_S_IM_TRD_CNT_30D,SUM_S_IM_TRD_CNT_90D,SUM_S_IM_TRD_CNT_180D,SUM_S_IM_TRD_CNT_360D,SUM_VS_IM_TRD_CNT_7D,SUM_VS_IM_TRD_CNT_30D,SUM_VS_IM_TRD_CNT_90D,SUM_VS_IM_TRD_CNT_180D,SUM_VS_IM_TRD_CNT_360D,RATIO_VS_s_IM_TRD_7D,RATIO_VS_S_IM_TRD_30D,RATIO_VS_S_IM_TRD_90D,RATIO_VS_S_IM_TRD_180D,RATIO_VS_S_IM_TRD_360D,SUM_P_IM_CNT_7D,SUM_P_IM_CNT_30D,SUM_P_IM_CNT_90D,SUM_P_IM_CNT_180D,SUM_P_IM_CNT_360D,RATIO_VP_P_IM_CNT_7D,RATIO_VP_P_IM_CNT_30D,RATIO_VP_P_IM_CNT_90D,RATIO_VP_P_IM_CNT_180D,RATIO_VP_P_IM_CNT_360D,SUM_P_IM_TRD_CNT_7D,SUM_P_IM_TRD_CNT_30D,SUM_P_IM_TRD_CNT_90D,SUM_P_IM_TRD_CNT_180D,SUM_P_IM_TRD_CNT_360D,SUM_VP_IM_TRD_CNT_7D,SUM_VP_IM_TRD_CNT_30D,SUM_VP_IM_TRD_CNT_90D,SUM_VP_IM_TRD_CNT_180D,SUM_VP_IM_TRD_CNT_360D,RATIO_VP_P_IM_TRD_7D,RATIO_VP_P_IM_TRD_30D,RATIO_VP_P_IM_TRD_90D,RATIO_VP_P_IM_TRD_180D,RATIO_VP_P_IM_TRD_360D,SUM_VP_IM_AMT_7D,SUM_VP_IM_AMT_30D,SUM_VP_IM_AMT_90D,SUM_VP_IM_AMT_180D,SUM_VP_IM_AMT_360D,MAX_VP_IM_AMT_7D,MAX_VP_IM_AMT_30D,MAX_VP_IM_AMT_90D,MAX_VP_IM_AMT_180D,MAX_VP_IM_AMT_360D,SUM_SL_PERTRD_O2_O300,SUM_VC_SL_TRD_CNT_7D,SUM_VC_SL_TRD_CNT_30D,SUM_VC_SL_TRD_CNT_90D,SUM_VC_SL_TRD_CNT_180D,SUM_VC_SL_TRD_CNT_360D,SUM_VC_SL_AMT_7D,SUM_VC_SL_AMT_30D,SUM_VC_SL_AMT_90D,SUM_VC_SL_AMT_180D,SUM_VC_SL_AMT_360D,MAX_VC_SL_AMT_7D,MAX_VC_SL_AMT_30D,MAX_VC_SL_AMT_90D,MAX_VC_SL_AMT_180D,MAX_VC_SL_AMT_360D,SUM_VC_SL_GT2_TRD_CNT,MAX_VC_IM_DATE_DAYS,MAX_VS_IM_DATE_DAYS,MAX_VP_IM_DATE_DAYS,MIN_VC_IM_DATE_DAYS,MIN_VS_IM_DATE_DAYS,MIN_VP_IM_DATE_DAYS,MAX_VP_IM_90D_DAYS,MIN_VS_IM_90D_DAYS,AVG_VS_IM_90D_DAYS,RATIO_VS_SL_30D360D,RATIO_VC_SL_30D360D,RATIO_VP_SL_30D360D,MIN_VP_IM_90D_DAYS,MAX_VC_IM_90D_DAYS,MIN_VC_IM_90D_DAYS,AVG_VC_IM_90D_DAYS,RATIO_VS_P2P_30D180D,RATIO_VS_S_P2P_TRD_7D,RATIO_VS_S_P2P_TRD_30D,RATIO_VS_S_P2P_TRD_90D,RATIO_VS_S_P2P_TRD_180D,RATIO_VS_S_P2P_TRD_360D,RATIO_P_P2P_30D180D,RATIO_VP_P_P2P_7D,RATIO_VP_P_P2P_30D,RATIO_VP_P_P2P_90D,RATIO_VP_P_P2P_180D,RATIO_VP_P_P2P_360D,RATIO_VP_P_P2P_TRD_7D,RATIO_VP_P_P2P_TRD_30D,RATIO_VP_P_P2P_TRD_90D,RATIO_VP_P_P2P_TRD_180D,RATIO_VP_P_P2P_TRD_360D,MIN_VP_IM_AMT_7D,MIN_VP_IM_AMT_30D,MIN_VP_IM_AMT_90D,MIN_VP_IM_AMT_180D,MIN_VP_IM_AMT_360D,SUM_VP_IM_ND1_CNT,SUM_VP_IM_ND10_CNT,SUM_VP_IM_ND100_CNT,SUM_VC_IM_CNT_7D,SUM_VC_IM_CNT_30D,SUM_VC_IM_CNT_90D,SUM_VC_IM_CNT_180D,SUM_VC_IM_CNT_360D,sum_vp_p2p_cnt_7d,sum_vp_p2p_cnt_30d,sum_vp_p2p_cnt_90d,sum_vp_p2p_cnt_180d,sum_vp_p2p_cnt_360d,ratio_o30d60d_repay_cnt,ratio_o3090d_repay_cnt,ratio_o30d180d_repay_cnt,ratio_o30d360d_repay_cnt
0.0536159675331,0.00505507904459,0.00850756473512,0.0108095389204,0.0132026510381,0.0181412942378,0.0028343568018,0.00630604451502,0.00797496591831,0.0121827933669,0.0194433408576,0.00150115165953,0.0037727972606,0.00783466223442,0.0090792111585,0.0144946475216,0.00169195467905,0.00423025313079,0.0086501328263,0.0101674873483,0.0157203946652,0.0208880423016,0.0521936806802,0.048917227216,0.0550211582851,0.0751415245075,0.00934937655681,0.0311548936728,0.0397146736232,0.0452599215616,0.0492759934637,0.0548060996128,0.0624976942857,0.0435537357662,0.0399249174778,0.0386582931968,0.047279918728,0.0056254838177,0.00758820287281,0.0178917347275,0.029773991663,0.0387212118562,0.0348160078882,0.0272383376386,0.0454660455645,0.0477760715085,0.0479047944968,0.0471681601174,0.00395726142408,0.0106958263409,0.0108702573746,0.0209911512316,0.0233587744543,0.00315793531273,0.00926163358409,0.0143926639034,0.0220203395448,0.0321476153095,0.0190095429373,0.0207780916914,0.0205571088413,0.0212854138441,0.0214652101063,0.13700941191,0.142351627284,0.0875471964241,0.0748508050383,0.0691545698469,0.0777291551409,0.131823741144,0.161305954304,0.156466643104,0.165002599572,0.157784530494,0.103520896707,0.185043518641,0.232476584843,0.234405308009,0.22882803075,0.21579085058,0.0545635159369,0.065259657937,0.0643258876801,0.0677449668195,0.0685656518447,0.127201569753,0.118377425784,0.110263223448,0.111164292193,0.110810577312,0.158410281503,0.136947362158,0.126829033647,0.124605284039,0.121195887749,0.148541403429,0.149307004671,0.139216533277,0.135568980599,0.136119875831,0.14628176392,0.117315398132,0.108057554426,0.109731340746,0.112191665144,0.13339368043,0.108010907558,0.0884073180353,0.0922007444662,0.0883375830978,0.0418909144728,0.04782603237,0.0891888186462,0.138365096623,0.152241794606,0.0334612800833,0.113702779398,0.130579926492,0.135354778243,0.135375654416,0.0206216203235,0.0809877651612,0.0677120486176,0.066829726269,0.0666103656027,0.144778836479,0.149025931206,0.173670694452,0.178388890901,0.0285238083566,0.0935496278895,0.0820643500443,0.0365349319993,0.0994694885237,0.0885819273341,0.00637076785933,0.101202471359,0.0533718531579,0.0103785111514,0.100927040113,0.0563296399759,0.0352666046944,0.0709082756426,0.0532067869647,0.133923821391,0.0867508255425,0.168858256438,0.18552869856,0.133571267689,0.162968559872,0.0289006380888,0.0139974681519,0.113080539712,0.132550166069,0.116555255227,0.11190765451,0.0553621551607,0.0983250525747,0.0182221383547,0.0311008778795,0.0288385597062,0.0191221316425,0.0141394481508,0.0103321825589,0.0114197990522,0.00501354561521,0.00246849948182,0.0060313292529,0.0129326646656,0.0176389026878,0.0161357709037,0.0134623778106,0.0109486811238,0.00771809285999,0.00749471190436,0.00386677520973,0.00180027306401,0.00179507911985,0.0042958380058,0.00477063939093,0.00224932124879,0.00126479963626,0.00202700368236,0.0105467276339,0.0102209743016,0.00719043872395,0.00543918335719,0.00490387741448,0.034742161282,0.0638794732188,0.0577747025235,0.0497016369282,0.0441683780729,0.0266749654156,0.0506114226895,0.0549730600721,0.0594946684331,0.0661942395903,0.000192373930062,0.00625836378101,0.00800358549622,0.00843904851983,0.0144867341819,0.00843182658417,0.0299405968283,0.0289360050855,0.0283243905763,0.0353362225799,0.0228984104846,0.0462282740107,0.046310246712,0.0468903180552,0.0524530113587,0.00956685763944,0.0316368084614,0.0331115936719,0.0351753001566,0.0380936624481,0.0100389933602,0.0328832628343,0.0312466741515,0.03083876292,0.0370527247306,0.138053213155,0.0317207894236,0.106811747653,0.0883045855254,0.100487807664,0.101508626782,0.028546152576,0.116569315032,0.119523071044,0.115145222078,0.11526377066,0.0236484874755,0.0822647845036,0.0689632810202,0.067534231967,0.0677076517024,0.0851578285403,0.0501341726202,0.15242890679,0.192838352399,0.0584941845018,0.175557345186,0.210561993178,0.0404785091014,0.010019004792,0.0365349319993,0.0885819273341,0.0994694885237,0.0402983214274,0.0413869789079,0.000517466373873,0.00415823704046,0.0110512346345,0.00159497360048,0.00449335759876,0.00757788337656,0.010897056842,0.0133466200668,0.0488449621246,0.0185997647923,0.0515113679259,0.0475306607951,0.00536778076538,0.0500677876928,0.0571764213544,0.018947254115,0.052922531563,0.0511235047504,0.0540989513868,0.0609562618348,0.0102980915991,0.0343932627326,0.0345142495701,0.0328918601408,0.0383273968543,0.0556923674013,0.0377649863485,0.00934937655681,0.000540399622246,0.00257793543565,0.013203449175,0.0153363963204,0.0153116862424,0.0194730448774,0.0533870117208,0.0588565939436,0.0644050315152,0.0873379478173,0.000149631381326,0.00204271108177,0.000971276913528,0.000100153510293
